,Id,MSSubClass,LotFrontage,LotArea,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,TotalBsmtSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageArea
1189,2650,120.0,24,2280,2,13,3,2,7,7,1976,1,1055.0,1055,2,4,319.0
1190,2651,160.0,24,2179,4,13,3,4,6,5,1976,1,855.0,1456,3,6,460.0
1191,2652,60.0,72,16387,4,16,0,4,9,5,2006,3,1738.0,2589,4,11,831.0
1192,2653,20.0,110,16163,0,16,0,2,8,5,2004,1,1618.0,1618,2,6,880.0
1193,2654,20.0,108,12228,0,16,0,2,7,5,2006,3,1721.0,1740,4,8,874.0
1194,2655,20.0,120,14780,0,16,0,2,9,5,2005,3,1868.0,1868,2,7,1085.0
1195,2656,60.0,120,13975,0,16,0,4,9,5,2005,3,1090.0,2206,4,10,670.0
1196,2657,60.0,82,9942,4,16,0,4,9,5,2005,1,1606.0,2091,3,8,521.0
1197,2658,60.0,103,12867,0,16,0,4,8,5,2005,1,1209.0,2253,3,8,575.0
1198,2659,60.0,82,10672,4,16,0,4,8,5,2006,1,1054.0,2389,4,10,672.0
1199,2660,60.0,82,11643,4,16,0,4,8,5,2005,3,1524.0,2358,4,10,784.0
1200,2661,20.0,121,13758,4,16,0,2,9,5,2005,1,1792.0,1792,2,6,925.0
1201,2662,20.0,131,14828,0,16,0,2,9,5,2004,3,1780.0,1780,2,7,816.0
1202,2663,60.0,60,13215,0,16,0,4,8,5,2004,1,1420.0,1914,3,9,746.0
1203,2664,120.0,48,5911,4,16,4,2,9,5,2005,3,1560.0,1565,2,6,556.0
1204,2665,20.0,61,7740,4,16,4,2,9,5,2006,3,1686.0,1686,1,6,899.0
1205,2666,120.0,48,6373,4,16,4,2,9,5,2006,3,1666.0,1666,2,6,575.0
1206,2667,60.0,65,10237,4,8,0,4,6,5,2005,1,728.0,1456,3,8,390.0
1207,2668,60.0,65,10237,4,8,0,4,7,5,2006,1,738.0,1492,3,8,440.0
1208,2669,20.0,102,11660,4,8,0,2,6,5,2006,1,1326.0,1326,3,6,427.0
1209,2670,60.0,96,11631,0,8,0,4,8,5,2004,1,1052.0,2373,4,9,632.0
1210,2671,60.0,75,9073,4,8,0,4,7,5,2006,1,738.0,1492,3,8,440.0
1211,2672,120.0,43,3087,4,0,4,2,7,5,2006,1,1220.0,1364,2,6,437.0
1212,2673,120.0,60,2938,4,0,4,2,7,5,2002,1,1368.0,1511,2,5,398.0
1213,2674,120.0,60,3072,4,0,4,2,7,5,2004,3,1365.0,1548,2,7,388.0
1214,2675,120.0,43,3010,4,0,4,2,7,5,2005,1,1142.0,1142,2,6,440.0
1215,2676,60.0,59,9171,4,8,0,4,7,5,2004,1,848.0,1598,3,7,433.0
1216,2677,60.0,60,8658,4,8,0,4,6,5,2000,1,982.0,1889,3,9,431.0
1217,2678,60.0,60,12104,3,8,0,4,7,5,2006,1,1035.0,2322,4,8,617.0
1218,2679,60.0,84,9660,4,15,0,4,8,5,1998,1,1044.0,1976,3,7,885.0
1219,2680,60.0,83,9545,0,15,0,4,8,5,2000,1,1160.0,2234,3,7,768.0
1220,2681,60.0,60,9233,4,15,0,4,9,5,2000,1,1540.0,2855,4,9,774.0
1221,2682,60.0,83,10019,4,15,0,4,8,5,1995,3,1342.0,2726,4,9,725.0
1222,2683,60.0,114,17242,4,15,0,4,9,5,1993,3,1733.0,3500,4,11,959.0
1223,2684,60.0,60,10236,4,15,0,4,8,5,1994,1,1290.0,2494,4,9,803.0
1224,2685,60.0,60,12585,4,15,0,4,8,5,1993,1,1286.0,2799,3,8,704.0
1225,2686,60.0,75,12447,4,21,0,4,8,5,2005,1,1100.0,1964,3,8,760.0
1226,2687,20.0,49,15218,1,21,0,2,8,5,2006,1,1670.0,1670,2,6,928.0
1227,2688,20.0,85,10936,0,21,0,2,8,5,2006,1,1504.0,1504,3,7,510.0
1228,2689,20.0,72,8640,4,21,0,2,8,5,2006,1,1278.0,1278,2,5,584.0
1229,2690,60.0,100,13162,0,21,0,4,9,5,2006,1,2036.0,2640,3,11,792.0
1230,2691,60.0,65,8125,4,21,0,4,6,5,2005,1,858.0,1716,3,7,615.0
1231,2692,20.0,74,7733,4,20,0,2,6,5,2005,1,1142.0,1142,3,5,0.0
1232,2693,20.0,91,11024,0,20,0,2,7,5,2005,1,1400.0,1400,3,6,612.0
1233,2694,20.0,63,13072,4,20,0,2,6,5,2005,1,1131.0,1131,3,6,0.0
1234,2695,60.0,65,7800,4,20,0,4,7,5,2005,1,891.0,1686,3,8,462.0
1235,2696,60.0,74,7632,4,20,0,4,7,5,2005,1,784.0,1585,3,7,449.0
1236,2697,60.0,70,8304,4,20,0,4,6,5,1997,1,941.0,1837,3,7,688.0
1237,2698,60.0,70,9370,4,20,0,4,6,5,1992,1,836.0,1731,3,7,462.0
1238,2699,120.0,50,7175,4,20,4,2,6,5,1990,1,1398.0,1398,2,5,542.0
1239,2700,120.0,50,7175,4,20,4,2,6,5,1991,1,1217.0,1217,2,5,484.0
1240,2701,60.0,60,9019,4,20,0,4,6,5,1994,1,636.0,1320,3,6,472.0
1241,2702,20.0,70,9100,4,19,0,2,5,4,1962,3,988.0,988,3,6,624.0
1242,2703,90.0,68,8927,4,19,2,0,6,6,1977,1,0.0,1654,4,10,528.0
1243,2704,20.0,60,9240,4,19,0,2,5,6,1962,3,864.0,1211,2,6,576.0
1244,2705,20.0,60,9308,1,19,0,2,5,5,1965,1,984.0,984,3,5,310.0
1245,2706,20.0,65,8450,4,19,0,2,5,6,1968,1,882.0,909,3,5,294.0
1246,2707,20.0,60,8638,4,19,0,2,5,6,1963,1,925.0,925,2,5,484.0
1247,2708,20.0,60,13052,1,19,0,2,5,6,1965,1,1024.0,1024,3,5,308.0
1248,2709,20.0,60,8020,4,19,0,2,5,6,1964,1,912.0,912,3,6,0.0
1249,2710,20.0,60,8789,4,19,0,2,5,6,1967,1,912.0,941,3,6,288.0
1250,2711,80.0,100,14330,0,24,0,6,7,4,1974,1,1748.0,2646,3,9,550.0
1251,2712,60.0,105,11025,4,15,0,4,8,5,1992,1,1334.0,2826,3,9,888.0
1252,2713,120.0,34,3628,4,21,4,2,7,5,2004,1,1143.0,1143,1,5,588.0
1253,2714,160.0,24,2544,4,21,3,4,7,5,2005,1,600.0,1223,2,4,480.0
1254,2715,160.0,60,2998,4,21,4,4,6,5,2000,1,756.0,1524,2,4,440.0
1255,2716,160.0,60,4447,2,21,4,4,7,5,2003,1,530.0,1080,2,4,496.0
1256,2717,60.0,114,8314,0,21,0,4,7,5,1997,3,569.0,1694,3,6,434.0
1257,2718,20.0,60,7180,4,21,0,2,8,5,2001,1,1568.0,1568,3,6,564.0
1258,2719,190.0,79,13110,0,14,1,2,5,6,1972,1,1153.0,1193,2,6,501.0
1259,2720,20.0,78,10140,4,14,0,2,7,6,1967,3,1334.0,1334,3,7,477.0
1260,2721,20.0,80,9600,0,12,0,2,5,5,1968,1,1051.0,1051,3,6,504.0
1261,2722,60.0,72,8640,4,12,0,4,5,5,1968,1,900.0,1770,4,7,530.0
1262,2723,20.0,78,9360,4,12,0,2,6,7,1968,3,976.0,976,2,4,504.0
1263,2724,85.0,70,8400,4,12,0,5,5,6,1968,1,833.0,898,3,6,326.0
1264,2725,20.0,60,9759,4,12,0,2,5,5,1966,1,1051.0,1051,3,6,264.0
1265,2726,80.0,80,9600,4,12,0,6,5,7,1967,1,1141.0,1141,3,6,568.0
1266,2727,190.0,80,8800,4,12,1,2,6,7,1965,3,1187.0,1565,3,7,299.0
1267,2728,20.0,60,10368,1,12,0,2,6,6,1964,3,1008.0,1488,3,7,430.0
1268,2729,60.0,85,9350,4,12,0,4,5,6,1964,1,720.0,1440,4,7,480.0
1269,2730,20.0,80,10800,4,12,0,2,5,7,1960,3,1248.0,1248,3,6,286.0
1270,2731,30.0,60,8550,4,12,0,2,6,8,1934,1,816.0,816,2,4,240.0
1271,2732,20.0,68,9724,4,12,0,2,5,7,1947,3,938.0,1043,2,5,273.0
1272,2733,20.0,80,9600,4,12,0,2,5,6,1961,1,1251.0,1433,3,7,441.0
1273,2734,20.0,89,10858,0,12,0,2,5,6,1952,1,1444.0,1624,2,6,240.0
1274,2735,20.0,80,9600,4,12,0,2,5,5,1951,1,1056.0,1216,3,7,280.0
1275,2736,60.0,79,9462,4,12,0,4,5,6,1949,1,704.0,1728,3,7,234.0
1276,2737,20.0,82,9888,4,12,0,2,5,6,1954,1,936.0,936,2,5,240.0
1277,2738,90.0,60,8917,4,12,2,2,5,5,1967,1,1584.0,1584,4,8,506.0
1278,2739,80.0,60,12700,4,12,0,6,6,5,1964,1,1246.0,1246,3,6,441.0
1279,2740,20.0,109,9723,0,12,0,2,6,7,1963,3,1008.0,1008,2,5,430.0
1280,2741,20.0,70,8400,0,12,0,2,5,5,1957,1,1179.0,1364,3,6,331.0
1281,2742,20.0,60,9610,0,12,0,2,6,6,1958,3,1121.0,1336,3,7,488.0
1282,2743,80.0,125,10000,0,12,0,6,5,6,1956,3,1058.0,1370,3,6,300.0
1283,2744,20.0,72,10152,4,12,0,2,6,6,1956,1,1124.0,1124,3,6,353.0
1284,2745,20.0,70,8092,4,12,0,2,6,8,1954,3,1050.0,1050,3,6,286.0
1285,2746,20.0,66,12778,4,12,0,2,5,6,1952,1,1008.0,1008,2,4,280.0
1286,2747,20.0,75,10170,0,12,0,2,6,6,1951,3,216.0,1575,2,5,400.0
1287,2748,80.0,55,7700,4,12,0,6,5,7,1956,1,301.0,1145,3,6,684.0
1288,2749,20.0,65,11050,4,12,0,2,5,5,1956,3,1005.0,1005,2,6,319.0
1289,2750,20.0,80,13600,4,12,0,2,5,6,1955,1,1056.0,1056,3,6,300.0
1290,2751,20.0,85,15428,4,12,0,2,5,6,1951,3,884.0,884,2,4,270.0
1291,2752,30.0,118,21299,4,12,0,2,7,5,1941,3,929.0,2039,3,7,791.0
1292,2753,20.0,70,13300,4,12,0,2,5,5,1956,3,1015.0,1384,2,6,896.0
1293,2754,190.0,94,22136,4,17,1,0,5,5,1925,1,2171.0,2640,5,10,1008.0
1294,2755,50.0,50,7500,4,12,0,0,6,6,1947,1,784.0,1312,3,6,649.0
1295,2756,30.0,60,10410,4,17,0,2,3,8,1930,1,713.0,713,2,5,371.0
1296,2757,30.0,60,10914,4,12,0,2,3,3,1929,3,715.0,715,2,4,660.0
1297,2758,50.0,60,7008,0,17,0,0,4,8,1900,1,448.0,720,1,5,280.0
1298,2759,70.0,60,7200,4,17,0,4,6,8,1915,1,663.0,1595,3,7,528.0
1299,2760,50.0,60,10818,4,17,0,0,4,4,1910,1,1077.0,1760,4,7,648.0
1300,2761,80.0,83,10184,4,12,0,6,6,5,1963,1,1083.0,1146,3,6,294.0
1301,2762,20.0,77,9510,4,12,0,2,6,5,1962,1,1135.0,1207,3,6,264.0
1302,2763,20.0,80,10800,4,12,0,2,6,6,1961,1,1313.0,1773,3,6,418.0
1303,2764,20.0,86,11650,0,12,0,2,7,5,1959,3,0.0,1472,2,5,484.0
1304,2765,60.0,60,18275,4,12,0,4,7,8,1962,1,1438.0,2448,3,9,441.0
1305,2766,50.0,60,12144,4,12,0,0,4,6,1950,1,910.0,1521,3,6,597.0
1306,2767,90.0,60,8544,0,12,2,2,3,4,1950,1,0.0,1040,2,6,400.0
1307,2768,90.0,75,8512,0,12,2,2,5,5,1960,3,1556.0,1556,4,8,0.0
1308,2769,20.0,70,7000,4,12,0,2,5,4,1961,3,1150.0,1150,3,6,288.0
1309,2770,20.0,74,7400,0,12,0,2,7,6,1962,1,1045.0,1045,3,6,528.0
1310,2771,20.0,70,7000,4,12,0,2,5,6,1962,1,864.0,864,3,5,336.0
1311,2772,190.0,70,7000,4,12,1,5,5,5,1962,1,1025.0,1025,3,6,0.0
1312,2773,70.0,62,9856,0,17,0,4,5,8,1900,3,716.0,2014,5,8,624.0
1313,2774,50.0,60,9600,4,17,0,0,5,6,1948,1,1212.0,1668,3,6,240.0
1314,2775,50.0,60,5520,0,17,0,0,4,6,1920,1,1147.0,1657,4,9,162.0
1315,2776,50.0,60,9600,4,17,0,0,6,8,1900,1,780.0,1416,3,7,400.0
1316,2777,70.0,58,6451,4,17,0,4,7,7,1900,1,712.0,1428,4,7,576.0
1317,2778,70.0,66,3960,4,17,0,4,7,8,1930,1,502.0,1004,2,5,200.0
1318,2779,190.0,56,7745,4,17,1,0,4,6,1900,1,938.0,1951,4,9,576.0
1319,2780,30.0,56,7741,4,17,0,2,6,5,1924,1,1032.0,1032,2,5,280.0
1320,2781,30.0,50,5633,4,17,0,2,5,7,1925,1,844.0,844,2,5,216.0
1321,2782,20.0,60,7200,4,17,0,2,4,5,1950,1,576.0,864,2,5,528.0
1322,2783,70.0,42,7614,4,17,0,4,3,5,1905,1,738.0,1376,2,7,216.0
1323,2784,190.0,50,6000,4,17,1,2,5,7,1955,3,960.0,960,3,5,576.0
1324,2785,50.0,50,6000,4,17,0,0,5,7,1924,1,816.0,1566,5,7,450.0
1325,2786,30.0,52,7830,4,17,0,2,3,5,1921,1,492.0,492,1,3,200.0
1326,2787,50.0,56,9576,4,17,0,0,6,7,1945,1,770.0,1182,3,5,378.0
1327,2788,30.0,48,5747,4,17,0,2,3,4,1920,1,798.0,840,2,5,250.0
1328,2789,75.0,70,6300,0,17,0,3,7,6,1910,1,1226.0,2104,5,9,432.0
1329,2790,90.0,33,5976,4,17,2,4,5,7,1920,3,624.0,1248,2,8,0.0
1330,2791,20.0,65,9750,4,17,0,2,5,5,1958,3,960.0,960,3,5,624.0
1331,2792,50.0,63,4761,0,9,0,1,3,3,1918,1,1020.0,1020,2,5,0.0
1332,2793,70.0,69,11737,4,3,0,4,6,7,1924,2,848.0,1827,2,9,240.0
1333,2794,50.0,51,6120,4,3,0,0,3,5,1930,1,728.0,1162,3,6,258.0
1334,2795,50.0,51,6120,4,3,0,0,5,7,1930,1,741.0,1324,3,7,180.0
1335,2796,30.0,50,11672,4,3,0,2,5,5,1925,1,816.0,816,2,4,210.0
1336,2797,50.0,90,33120,4,17,0,0,6,5,1962,1,1595.0,2486,5,8,576.0
1337,2798,50.0,60,10320,4,9,0,0,4,5,1924,1,596.0,1430,3,7,370.0
1338,2799,70.0,60,7518,3,9,0,4,5,8,1910,1,396.0,1330,3,7,390.0
1339,2800,30.0,50,9000,4,9,0,2,5,4,1919,1,610.0,819,2,4,0.0
1340,2801,30.0,60,7200,0,9,0,2,6,6,1930,1,984.0,984,3,6,308.0
1341,2802,50.0,82,12375,4,19,0,0,5,5,1951,1,806.0,1422,3,7,288.0
1342,2803,90.0,120,11136,0,19,2,2,6,5,1964,1,1921.0,1921,4,8,576.0
1343,2804,20.0,100,21370,2,19,0,2,5,5,1950,1,0.0,1640,3,7,394.0
1344,2805,30.0,55,8250,4,7,0,2,5,7,1935,1,0.0,1032,2,6,260.0
1345,2806,30.0,50,5220,4,18,0,2,5,3,1936,1,830.0,879,2,4,180.0
1346,2807,20.0,50,5500,4,18,0,2,7,5,2004,5,1073.0,1073,2,4,246.0
1347,2808,20.0,60,11327,4,19,0,2,5,6,1967,3,1064.0,1064,3,6,528.0
1348,2809,80.0,80,10366,0,19,0,6,6,7,1964,1,912.0,934,2,4,336.0
1349,2810,20.0,75,9000,0,19,0,2,5,6,1966,1,1059.0,1059,3,6,286.0
1350,2811,20.0,60,9535,4,19,0,2,5,5,1967,1,1176.0,1458,3,7,512.0
1351,2812,80.0,60,7176,1,19,0,6,6,6,1978,1,960.0,1040,3,6,616.0
1352,2813,90.0,60,9662,4,19,2,2,5,4,1977,1,1967.0,1967,6,10,580.0
1353,2814,90.0,75,8235,4,19,2,2,5,4,1977,1,1949.0,1949,6,10,586.0
1354,2815,30.0,60,17529,4,19,0,2,5,5,1924,1,872.0,872,2,5,322.0
1355,2816,20.0,60,20355,4,4,0,2,7,6,1967,1,1865.0,1830,2,6,521.0
1356,2817,20.0,87,13050,4,4,0,2,5,6,1963,0,1000.0,1000,1,4,575.0
1357,2818,85.0,72,10820,0,19,0,5,5,7,1971,1,782.0,810,2,4,576.0
1358,2819,150.0,60,1700,4,4,3,0,7,5,1980,1,430.0,1700,2,7,450.0
1359,2820,20.0,75,9375,0,7,0,2,4,5,1954,1,967.0,1350,3,6,504.0
1360,2821,50.0,62,6488,4,7,0,0,5,5,1942,1,799.0,1150,3,6,215.0
1361,2822,70.0,114,19950,0,7,0,4,6,7,1928,1,672.0,2009,4,8,795.0
1362,2823,75.0,60,19800,4,7,0,3,6,8,1935,1,1836.0,3672,5,7,836.0
1363,2824,80.0,78,11679,4,7,0,6,5,5,1962,1,1776.0,1560,3,6,528.0
1364,2825,20.0,80,12048,4,7,0,2,5,6,1952,1,0.0,1488,3,7,569.0
1365,2826,20.0,70,10519,4,7,0,2,5,8,1955,3,1057.0,1057,3,6,288.0
1366,2827,50.0,75,9525,4,7,0,0,6,5,1953,1,1000.0,1609,5,7,305.0
1367,2828,60.0,88,12128,4,20,0,4,6,4,1989,1,868.0,2559,4,9,506.0
1368,2829,90.0,73,9069,4,20,2,5,6,8,1993,1,1344.0,1440,2,8,920.0
1369,2830,60.0,133,11003,4,5,0,4,7,5,2005,1,1308.0,1876,3,7,848.0
1370,2831,20.0,64,7488,4,5,0,2,7,5,2005,1,1208.0,1208,2,6,632.0
1371,2832,20.0,90,13377,0,5,0,2,6,5,2006,3,1836.0,1846,3,7,495.0
1372,2833,20.0,78,11645,4,5,0,2,8,5,2005,3,1570.0,1590,2,6,754.0
1373,2834,60.0,91,10984,0,5,0,4,7,5,2005,1,945.0,1809,3,8,638.0
1374,2835,20.0,78,9316,4,5,0,2,7,5,2005,1,1614.0,1614,3,7,576.0
1375,2836,60.0,78,9316,4,5,0,4,7,5,2005,1,784.0,1596,3,6,610.0
1376,2837,20.0,80,12000,4,4,0,2,6,5,1968,1,1388.0,1388,3,6,522.0
1377,2838,20.0,95,13015,0,5,0,2,5,6,1996,1,1100.0,1100,3,5,462.0
1378,2839,60.0,65,12438,4,5,0,4,6,5,1995,1,781.0,1499,3,6,473.0
1379,2840,20.0,60,8685,1,5,0,2,7,5,1998,1,1425.0,1425,3,5,591.0
1380,2841,60.0,68,9272,4,5,0,4,7,5,1999,1,842.0,1749,3,7,515.0
1381,2842,60.0,72,13426,0,5,0,4,7,5,1999,1,951.0,1779,3,7,586.0
1382,2843,60.0,50,8340,4,5,0,4,6,6,1977,1,675.0,1388,3,6,317.0
1383,2844,80.0,42,10385,1,5,0,6,6,6,1978,1,995.0,1282,3,6,672.0
1384,2845,20.0,60,7200,4,5,0,2,5,8,1972,1,864.0,864,3,5,297.0
1385,2846,60.0,60,9930,4,5,0,4,7,5,2002,1,826.0,1762,3,6,591.0
1386,2847,60.0,45,9468,1,5,0,4,6,5,1999,1,840.0,1755,3,7,530.0
1387,2848,20.0,60,11088,0,5,0,2,8,5,2002,3,1348.0,1358,1,5,418.0
1388,2849,60.0,70,8726,4,5,0,4,7,5,2002,1,872.0,1909,4,8,529.0
1389,2850,60.0,67,10566,4,5,0,4,8,5,1999,1,1090.0,2214,3,8,646.0
1390,2851,60.0,60,21533,2,5,0,4,7,5,1996,1,1065.0,2049,4,9,467.0
1391,2852,60.0,90,11250,0,5,0,4,7,5,1998,1,1054.0,1939,3,8,555.0
1392,2853,60.0,90,11250,0,5,0,4,7,5,1995,1,930.0,1995,4,8,610.0
1393,2854,120.0,37,4435,4,5,4,2,6,5,2003,1,848.0,848,1,4,420.0
1394,2855,20.0,70,8810,4,5,0,2,7,5,2003,1,1390.0,1390,3,7,545.0
1395,2856,60.0,74,8581,4,5,0,4,7,5,2006,1,851.0,1737,3,7,578.0
1396,2857,60.0,70,8400,4,5,0,4,7,5,2005,1,784.0,1611,3,6,572.0
1397,2858,20.0,65,8772,2,5,0,2,7,5,2005,1,1336.0,1336,3,6,502.0
1398,2859,70.0,67,8777,4,7,0,4,4,6,1910,1,676.0,1436,3,6,528.0
1399,2860,90.0,38,7840,1,7,2,5,6,5,1975,0,976.0,1012,4,4,0.0
1400,2861,20.0,73,16133,4,7,0,2,5,4,1969,1,1176.0,1176,2,5,360.0
1401,2862,60.0,62,7162,4,7,0,4,7,5,2003,3,796.0,1724,3,8,616.0
1402,2863,20.0,75,8050,4,7,0,2,6,5,2002,1,914.0,914,2,4,0.0
1403,2864,60.0,90,11060,0,7,0,4,7,5,2003,1,1150.0,2314,3,9,502.0
1404,2865,180.0,35,3675,4,7,4,5,6,5,2005,1,547.0,1072,2,5,525.0
1405,2866,160.0,24,2522,4,7,3,4,7,5,2004,1,970.0,1709,3,7,380.0
1406,2867,50.0,56,6956,4,7,0,0,4,7,1948,1,624.0,936,3,5,265.0
1407,2868,50.0,72,7822,0,7,0,0,6,3,1915,1,832.0,1338,3,7,528.0
1408,2869,50.0,62,8707,2,7,0,0,4,5,1924,1,1093.0,1669,4,9,288.0
1409,2870,20.0,60,16012,4,7,0,2,4,4,1954,3,954.0,1482,3,6,609.0
1410,2871,50.0,45,8248,4,7,0,0,4,4,1922,1,864.0,1414,3,8,0.0
1411,2872,30.0,60,8088,4,7,0,2,2,3,1922,1,498.0,498,1,3,216.0
1412,2873,50.0,76,11388,4,7,0,0,4,7,1910,1,616.0,1273,3,5,275.0
1413,2874,50.0,60,10890,4,18,0,0,5,5,1938,1,1058.0,1551,3,6,240.0
1414,2875,190.0,58,6430,0,18,1,0,6,6,1945,1,780.0,1340,3,6,440.0
1415,2876,70.0,43,7000,4,18,0,4,7,8,1926,1,624.0,1479,3,6,312.0
1416,2877,70.0,69,4899,0,18,0,4,6,8,1920,1,755.0,1510,3,6,216.0
1417,2878,70.0,54,9399,4,6,0,3,7,8,1919,1,818.0,1636,4,7,288.0
1418,2879,50.0,84,10164,4,18,0,0,5,5,1939,1,992.0,1465,3,6,240.0
1419,2880,50.0,51,6191,0,18,0,0,5,4,1941,1,824.0,1288,4,6,240.0
1420,2881,50.0,66,21780,4,6,0,4,6,5,1920,1,817.0,1550,3,7,318.0
1421,2882,50.0,80,12400,4,6,0,0,5,6,1940,1,901.0,1717,2,7,410.0
1422,2883,50.0,81,8170,4,6,0,0,7,7,1929,1,1022.0,1671,4,7,451.0
1423,2884,70.0,70,12320,4,6,0,4,7,7,1932,1,637.0,1609,3,8,579.0
1424,2885,70.0,70,14210,4,6,0,4,6,7,1930,1,697.0,1801,3,8,365.0
1425,2886,60.0,78,15600,4,6,0,4,5,7,1950,1,1168.0,2315,4,9,342.0
1426,2887,30.0,50,7288,4,9,0,2,5,6,1942,1,976.0,976,2,5,215.0
1427,2888,50.0,50,7000,4,9,0,0,6,7,1926,3,861.0,1285,3,6,506.0
1428,2889,30.0,61,8534,4,9,0,2,4,4,1925,1,432.0,672,2,4,0.0
1429,2890,30.0,50,7030,4,9,0,2,4,6,1925,1,641.0,641,2,4,272.0
1430,2891,50.0,75,9060,4,9,0,0,6,5,1957,1,967.0,1638,4,6,384.0
1431,2892,30.0,69,12366,4,9,0,2,3,5,1945,1,0.0,729,2,5,0.0
1432,2893,190.0,50,9000,4,9,1,0,5,6,1951,1,660.0,1396,4,8,0.0
1433,2894,50.0,60,8520,4,9,0,0,3,5,1916,1,216.0,936,2,6,0.0
1434,2895,120.0,41,5748,4,6,4,2,8,5,2005,3,1573.0,1778,2,5,495.0
1435,2896,120.0,44,3842,4,6,4,2,8,5,2004,3,1594.0,1646,2,5,525.0
1436,2897,20.0,69,23580,4,11,0,2,6,6,1979,1,1625.0,1625,3,6,576.0
1437,2898,90.0,65,8385,4,11,2,2,6,5,1978,1,1664.0,1664,4,10,616.0
1438,2899,20.0,70,9116,0,11,0,2,8,5,2001,3,1491.0,1491,3,7,490.0
1439,2900,80.0,140,11080,0,11,0,6,6,6,1975,1,1128.0,1210,3,6,528.0
1440,2901,20.0,60,50102,4,23,0,2,6,5,1958,1,1632.0,1650,2,6,518.0
1441,2902,20.0,60,8098,4,23,0,2,6,5,2000,1,1381.0,1403,2,5,470.0
1442,2903,20.0,95,13618,0,23,0,2,8,5,2005,1,1728.0,1960,3,8,714.0
1443,2904,20.0,88,11577,4,23,0,2,9,5,2005,3,1838.0,1838,3,9,682.0
1444,2905,20.0,125,31250,4,11,0,2,1,3,1951,1,0.0,1600,3,6,270.0
1445,2906,90.0,78,7020,4,11,2,5,7,5,1997,1,1288.0,1368,2,8,784.0
1446,2907,160.0,41,2665,4,10,4,4,5,6,1977,1,264.0,1304,3,5,336.0
1447,2908,20.0,58,10172,4,11,0,2,5,7,1968,1,864.0,874,3,5,288.0
1448,2909,90.0,60,11836,0,11,2,2,5,5,1970,1,1652.0,1652,4,8,928.0
1449,2910,180.0,21,1470,4,10,3,5,4,6,1970,1,630.0,630,1,3,0.0
1450,2911,160.0,21,1484,4,10,4,4,4,4,1972,1,546.0,1092,3,5,253.0
1451,2912,20.0,80,13384,4,11,0,2,5,5,1969,1,1104.0,1360,3,8,336.0
1452,2913,160.0,21,1533,4,10,3,4,4,5,1970,1,546.0,1092,3,5,286.0
1453,2914,160.0,21,1526,4,10,3,4,4,5,1970,1,546.0,1092,3,5,0.0
1454,2915,160.0,21,1936,4,10,3,4,4,7,1970,1,546.0,1092,3,5,0.0
1455,2916,160.0,21,1894,4,10,4,4,4,5,1970,1,546.0,1092,3,6,286.0
1456,2917,20.0,160,20000,4,11,0,2,5,7,1960,1,1224.0,1224,4,7,576.0
1457,2918,85.0,62,10441,4,11,0,5,5,5,1992,1,912.0,970,3,6,0.0
1458,2919,60.0,74,9627,4,11,0,4,7,5,1993,1,996.0,2000,3,9,650.0
